desc,variable,translation,comparison,odds_ratio,ci_low,ci_high,p,non_sig
"Model 1, conventional excl. credit denials",pop_total_county_log10,log10(County Population),[numerical],1.0845305955226223,1.0002444037159788,1.1759192135991594,0.04931198654829954,*
"Model 2, conventional excl. credit denials",Intercept,Intercept,n/a,0.054549102643994866,0.029591541489642766,0.10055591731531015,1.1522203773335884e-20,""
"Model 2, conventional excl. credit denials",race_ethn_hl,Race/Ethnicity: Hispanic/Latino,White,1.3118938191173841,1.2388046880723056,1.3892951885066984,1.6670725751186228e-20,""
"Model 2, conventional excl. credit denials",race_ethn_black,Race/Ethnicity: Black,White,1.6648506739074644,1.5521220208531676,1.7857666660038625,4.518216168235605e-46,""
"Model 2, conventional excl. credit denials",race_ethn_asian,Race/Ethnicity: Asian,White,1.481677121293577,1.4045170088747552,1.5630761876808204,4.544716120865903e-47,""
"Model 2, conventional excl. credit denials",race_ethn_pacific_islander,Race/Ethnicity: Pacific Islander,White,2.226004534242645,1.4060504895748638,3.5241239366639294,0.0006406400091352912,""
"Model 2, conventional excl. credit denials",race_ethn_native,Race/Ethnicity: Native,White,1.3728433871971681,0.928275843697619,2.0303221058340117,0.1124711343367135,*
"Model 2, conventional excl. credit denials",race_missing,Race Missing,Race Listed,1.3224262457206242,1.2131152426186942,1.4415870099823898,2.170776719502804e-10,""
"Model 2, conventional excl. credit denials",ethn_missing,Ethnicity Missing,Ethnicity Listed,1.2806222943832508,1.1486057890529247,1.4278122890392773,8.354300335249019e-6,""
"Model 2, conventional excl. credit denials",race_missing:ethn_missing,Race *and* Ethnicity Missing,Race or Ethnicity Listed,0.8902696291714097,0.7674029445023941,1.0328081463629655,0.12504549117580385,*
"Model 2, conventional excl. credit denials",ethn_observed,"Ethnicity ""Observed""","Ethnicity not ""Observed""",1.0355812800785476,0.8818015427270774,1.2161790784948148,0.6698992517569784,*
"Model 2, conventional excl. credit denials",sex_is_female,Sex: Female,Sex: Male,0.9133112080683903,0.878549572266545,0.9494482600809596,4.6481279497101466e-6,""
"Model 2, conventional excl. credit denials",sex_missing_or_both,Sex: Missing/Both,Sex: Male,1.16956375198994,1.0741651408739408,1.2734348918229457,0.0003086138742868431,""
"Model 2, conventional excl. credit denials",age_lt_25,Age: <25,Age: 35–54,1.1503013508239124,1.035411022901691,1.2779400338999005,0.009103794247182388,*
"Model 2, conventional excl. credit denials",age_25_34,Age: 25–34,Age: 35–54,0.9444390379976438,0.9030205945480126,0.9877572027472624,0.012477924472971995,*
"Model 2, conventional excl. credit denials",age_45_54,Age: 45–54,Age: 35–54,1.1959368135876187,1.1367009589129407,1.2582595720354715,5.0732331220572585e-12,""
"Model 2, conventional excl. credit denials",age_55_64,Age: 55–64,Age: 35–54,1.1794150392795755,1.1065304041902682,1.2571004191220183,3.97190361043268e-7,""
"Model 2, conventional excl. credit denials",age_65_plus,Age: 65+,Age: 35–54,1.0478685869685629,0.9589716067198168,1.1450063462372189,0.3012511740580398,*
"Model 2, conventional excl. credit denials",has_coapplicant,Coapplicant: Present,Coapplicant: None or Missing,0.7031049733366229,0.6755647336230441,0.7317679253022368,6.845877078692533e-67,""
"Model 2, conventional excl. credit denials",income_log10,log10(Income),[numerical],1.2926605629899572,1.166874603423785,1.4320059123805013,8.895414659950903e-7,""
"Model 2, conventional excl. credit denials",loan_amount_log10,log10(Loan Amount),[numerical],0.5608045417926284,0.502289153392584,0.6261368217311047,8.051051714717348e-25,""
"Model 2, conventional excl. credit denials",dti_cat_manageable,Debt-to-income: Manageable,Debt-to-income: Healthy,1.1036952511554947,1.0503748995227404,1.159722312458798,0.00009410874022054712,""
"Model 2, conventional excl. credit denials",dti_cat_unmanageable,Debt-to-income: Unmanageable,Debt-to-income: Healthy,1.6780599715815943,1.5979705665525303,1.7621634134972999,1.336898274631503e-95,""
"Model 2, conventional excl. credit denials",dti_cat_struggling,Debt-to-income: Struggling,Debt-to-income: Healthy,41.98589211209858,39.28573937303338,44.87162936428831,0.0,""
"Model 2, conventional excl. credit denials",dti_cat_most_struggling,Debt-to-income: Most Struggling,Debt-to-income: Healthy,166.63188701025186,151.6346890007251,183.11236005149564,0.0,""
"Model 2, conventional excl. credit denials",combined_loan_to_value_ratio,Loan-to-value ratio,[numerical],1.0139496413595614,1.0124348395355567,1.015466709625293,1.0544055585842423e-73,""
"Model 2, conventional excl. credit denials",credit_model_simple_equifax,Credit model: Equifax,Credit model: TransUnion,1.0236663816212221,0.9790955532326694,1.0702661833175207,0.3030873570360012,*
"Model 2, conventional excl. credit denials",credit_model_simple_experian,Credit model: Experian,Credit model: TransUnion,1.0221394587752575,0.9747805462315339,1.0717992652032458,0.3656306837426404,*
"Model 2, conventional excl. credit denials",credit_model_simple_multiple,Credit model: Multiple,Credit model: TransUnion,0.848290125852704,0.7705884869850834,0.9338267438105728,0.0007886161160734632,""
"Model 2, conventional excl. credit denials",credit_model_simple_other,Credit model: Other,Credit model: TransUnion,1.8546318913797257,1.5995929481100248,2.1503342188316203,2.757168707422222e-16,""
"Model 2, conventional excl. credit denials",credit_model_simple_missing,Credit model: Missing,Credit model: TransUnion,1.5285329338618405,1.4242183439771336,1.6404878786884924,5.895880942806603e-32,""
"Model 2, conventional excl. credit denials",num_decisions_1000,"Lender decisions / 1,000",[numerical],1.029576198077404,1.027024851850676,1.0321338823859783,2.6301318843007305e-117,""
"Model 2, conventional excl. credit denials",aus_detailed_total,Underwriting system: TOTAL,Underwriting system: Desktop,4.744819147828847,2.959177693536318,7.607961088237015,1.0219499522792179e-10,""
"Model 2, conventional excl. credit denials",aus_detailed_other,Underwriting system: Other,Underwriting system: Desktop,0.9150261852208764,0.8785454256697315,0.9530217734633369,0.000018859731338801347,""
"Model 2, conventional excl. credit denials",aus_detailed_missing,Underwriting system: Missing,Underwriting system: Desktop,2.206336628272583,2.0774692615609665,2.3431977586034547,1.868930964712672e-146,""
"Model 2, conventional excl. credit denials",lender_type_cu,Lender type: Credit union,Lender type: Bank,1.188470600969059,1.0702807409243607,1.3197120300864857,0.001234140108572787,*
"Model 2, conventional excl. credit denials",lender_type_ind,Lender type: Ind. mortgage co.,Lender type: Bank,0.7150746479343353,0.6888610156356464,0.7422858029592257,2.46851052231248e-69,""
"Model 2, conventional excl. credit denials",tract_whiteness_q1,Tract whiteness: 0%–25%,Tract whiteness: 75–100%,1.8136638878883486,1.6885298896988643,1.948071347920832,6.899888416432552e-60,""
"Model 2, conventional excl. credit denials",tract_whiteness_q2,Tract whiteness: 25%–50%,Tract whiteness: 75–100%,1.462640282302515,1.383672487925615,1.546114860331738,4.1629510575134606e-41,""
"Model 2, conventional excl. credit denials",tract_whiteness_q3,Tract whiteness: 50%–75%,Tract whiteness: 75–100%,1.1999202555663935,1.1488601366128948,1.2532496984040267,2.1275424693571848e-16,""
"Model 2, conventional excl. credit denials",tract_income_ratio_low,Tract income: <50% of metro,Tract income: 80%–120% of metro,1.3772071113345539,1.2463492634489504,1.521804106709093,3.3181391590780904e-10,""
"Model 2, conventional excl. credit denials",tract_income_ratio_moderate,Tract income: 50%–80% of metro,Tract income: 80%–120% of metro,1.0861561303827032,1.0231707087148318,1.1530188750709558,0.006697996770991312,*
"Model 2, conventional excl. credit denials",tract_income_ratio_upper,Tract income: 120%+ of metro,Tract income: 80%–120% of metro,1.0083136759125142,0.9661828329877479,1.052281653450884,0.7038032601042257,*
"Model 2, conventional excl. credit denials",pop_total_county_log10,log10(County Population),[numerical],1.0774174072561986,0.9909516196142764,1.1714277937307542,0.08063611384279297,*
"Model 3, conventional excl. credit denials",Intercept,Intercept,n/a,0.030470986285725938,0.01669217228515418,0.05562373724423383,5.974373162244417e-30,""
"Model 3, conventional excl. credit denials",race_ethn_hl,Race/Ethnicity: Hispanic/Latino,White,1.5241327915799745,1.4417569281647877,1.6112152617336737,5.5122781494399455e-50,""
"Model 3, conventional excl. credit denials",race_ethn_black,Race/Ethnicity: Black,White,2.054409052422762,1.920693154403215,2.1974340591576613,1.3014919049750705e-97,""
"Model 3, conventional excl. credit denials",race_ethn_asian,Race/Ethnicity: Asian,White,1.6826747889108737,1.5990858088719535,1.7706332140072023,3.8888698003566426e-89,""
"Model 3, conventional excl. credit denials",race_ethn_pacific_islander,Race/Ethnicity: Pacific Islander,White,2.446783738454279,1.5497125606048772,3.8631361808331577,0.00012305773090337912,""
"Model 3, conventional excl. credit denials",race_ethn_native,Race/Ethnicity: Native,White,1.489317857530169,1.0085106661320098,2.199349749334151,0.04522336959198043,*
"Model 3, conventional excl. credit denials",race_missing,Race Missing,Race Listed,1.37582508994593,1.262191814603524,1.499688602179152,4.042687743699158e-13,""
"Model 3, conventional excl. credit denials",ethn_missing,Ethnicity Missing,Ethnicity Listed,1.289778299028641,1.1569893695212938,1.4378075585374668,4.4220311634285206e-6,""
"Model 3, conventional excl. credit denials",race_missing:ethn_missing,Race *and* Ethnicity Missing,Race or Ethnicity Listed,0.9130912685433665,0.7871714883161572,1.059153789314172,0.22979623049114495,*
"Model 3, conventional excl. credit denials",ethn_observed,"Ethnicity ""Observed""","Ethnicity not ""Observed""",1.0530177176007578,0.8965794318076781,1.2367518975373546,0.5289796610609243,*
"Model 3, conventional excl. credit denials",sex_is_female,Sex: Female,Sex: Male,0.910286636643359,0.8756888171321365,0.9462513904941693,1.9900439962587744e-6,""
"Model 3, conventional excl. credit denials",sex_missing_or_both,Sex: Missing/Both,Sex: Male,1.1664867248153457,1.071565917999064,1.2698157493766244,0.00037636497905425376,""
"Model 3, conventional excl. credit denials",age_lt_25,Age: <25,Age: 35–54,1.1765050571842146,1.0592723909256536,1.3067121936128907,0.0024040711441740154,*
"Model 3, conventional excl. credit denials",age_25_34,Age: 25–34,Age: 35–54,0.949622017317366,0.9080383677700582,0.9931099915838151,0.02366083714498701,*
"Model 3, conventional excl. credit denials",age_45_54,Age: 45–54,Age: 35–54,1.2018774438429918,1.142427155034985,1.2644214413603714,1.2079437114283965e-12,""
"Model 3, conventional excl. credit denials",age_55_64,Age: 55–64,Age: 35–54,1.1681420301080512,1.0962177752074787,1.244785327666022,1.6406991251845777e-6,""
"Model 3, conventional excl. credit denials",age_65_plus,Age: 65+,Age: 35–54,1.0231959028552309,0.9368068086910711,1.1175515014483366,0.6103914741540906,*
"Model 3, conventional excl. credit denials",has_coapplicant,Coapplicant: Present,Coapplicant: None or Missing,0.6934711585088889,0.6663409942133308,0.7217059311372616,2.9393952860286455e-72,""
"Model 3, conventional excl. credit denials",income_log10,log10(Income),[numerical],1.2341728076082799,1.1142041462908983,1.367058742430877,0.000055157846670215946,""
"Model 3, conventional excl. credit denials",loan_amount_log10,log10(Loan Amount),[numerical],0.49070913125705673,0.4405328502121205,0.5466004439467117,2.838354692216534e-38,""
"Model 3, conventional excl. credit denials",dti_cat_manageable,Debt-to-income: Manageable,Debt-to-income: Healthy,1.1006475586795286,1.0475557426210624,1.1564301536795842,0.0001436441785642857,""
"Model 3, conventional excl. credit denials",dti_cat_unmanageable,Debt-to-income: Unmanageable,Debt-to-income: Healthy,1.675784289543327,1.5959498823793,1.7596122635715776,1.8452923688523586e-95,""
"Model 3, conventional excl. credit denials",dti_cat_struggling,Debt-to-income: Struggling,Debt-to-income: Healthy,41.80977110668688,39.129150130216395,44.67403340415668,0.0,""
"Model 3, conventional excl. credit denials",dti_cat_most_struggling,Debt-to-income: Most Struggling,Debt-to-income: Healthy,163.09918343921296,148.4660344920981,179.17460872138983,0.0,""
"Model 3, conventional excl. credit denials",combined_loan_to_value_ratio,Loan-to-value ratio,[numerical],1.015469378689941,1.0139702607238779,1.0169707130471186,3.3888044845597296e-92,""
"Model 3, conventional excl. credit denials",credit_model_simple_equifax,Credit model: Equifax,Credit model: TransUnion,1.0235698044428911,0.9790619856280011,1.0701009332879303,0.3043888937649034,*
"Model 3, conventional excl. credit denials",credit_model_simple_experian,Credit model: Experian,Credit model: TransUnion,1.0222739646152326,0.9749830127080689,1.0718587350845,0.3619864166339374,*
"Model 3, conventional excl. credit denials",credit_model_simple_multiple,Credit model: Multiple,Credit model: TransUnion,0.8386830125633652,0.7619084146272821,0.9231938932009993,0.00032885275601331833,""
"Model 3, conventional excl. credit denials",credit_model_simple_other,Credit model: Other,Credit model: TransUnion,1.857598679113104,1.6026454874043132,2.1531105161825583,2.0047087677955949e-16,""
"Model 3, conventional excl. credit denials",credit_model_simple_missing,Credit model: Missing,Credit model: TransUnion,1.5317654494882764,1.4274293791084032,1.6437278275101523,2.2250591385626247e-32,""
"Model 3, conventional excl. credit denials",num_decisions_1000,"Lender decisions / 1,000",[numerical],1.0292771846888926,1.026733415544149,1.031827256113628,1.2534404289522016e-115,""
"Model 3, conventional excl. credit denials",aus_detailed_total,Underwriting system: TOTAL,Underwriting system: Desktop,4.969180951355415,3.0982884847973278,7.969806378094179,2.8962412342088157e-11,""
"Model 3, conventional excl. credit denials",aus_detailed_other,Underwriting system: Other,Underwriting system: Desktop,0.9271593874615693,0.8902583730259812,0.9655899408575687,0.00026245581804547,""
"Model 3, conventional excl. credit denials",aus_detailed_missing,Underwriting system: Missing,Underwriting system: Desktop,2.2340773304627546,2.103746914861763,2.3724819193926443,2.012481050197197e-151,""
"Model 3, conventional excl. credit denials",lender_type_cu,Lender type: Credit union,Lender type: Bank,1.1913731355792734,1.073063722248476,1.3227266179550554,0.0010327499083796572,""
"Model 3, conventional excl. credit denials",lender_type_ind,Lender type: Ind. mortgage co.,Lender type: Bank,0.7138917826681768,0.6877889238511443,0.7409852931441612,2.320021659628322e-70,""
"Model 3, conventional excl. credit denials",pop_total_county_log10,log10(County Population),[numerical],1.3838116402357439,1.2766587202833937,1.4999581526587318,2.7962621947888135e-15,""
"Model 1, conventional excl. outlier incomes",Intercept,Intercept,n/a,0.07601438128192683,0.032762848851599885,0.1763639721272891,1.962585874247408e-9,""
"Model 1, conventional excl. outlier incomes",race_ethn_hl,Race/Ethnicity: Hispanic/Latino,White,1.4307868664150458,1.3366837116843011,1.5315149269876671,5.715086695159931e-25,""
"Model 1, conventional excl. outlier incomes",race_ethn_black,Race/Ethnicity: Black,White,1.829698596423247,1.6851528764946624,1.9866428740382622,6.096104445482162e-47,""
"Model 1, conventional excl. outlier incomes",race_ethn_asian,Race/Ethnicity: Asian,White,1.4797674836617043,1.3905933591074342,1.5746600480732773,4.431243351600514e-35,""
"Model 1, conventional excl. outlier incomes",race_ethn_pacific_islander,Race/Ethnicity: Pacific Islander,White,1.9424800385175691,1.1078237913562146,3.4059827289139304,0.02048477532348564,*
"Model 1, conventional excl. outlier incomes",race_ethn_native,Race/Ethnicity: Native,White,0.9782264349703914,0.5775243708430731,1.6569464534941696,0.934746857902875,*
"Model 1, conventional excl. outlier incomes",race_ethn_missing,Race/Ethnicity: Missing,White,1.5675982676366635,1.4558001384286254,1.6879819309193913,1.0699937366616858e-32,""
"Model 1, conventional excl. outlier incomes",sex_is_female,Sex: Female,Sex: Male,0.9107038302229666,0.869846819965764,0.9534799085837037,0.00006494900552966203,""
"Model 1, conventional excl. outlier incomes",sex_missing_or_both,Sex: Missing/Both,Sex: Male,1.3506226096412408,1.2289136859094325,1.4843853189934715,4.428448774113391e-10,""
"Model 1, conventional excl. outlier incomes",age_lt_25,Age: <25,Age: 35–54,1.1646170207105166,1.0044158604928182,1.3503697604527605,0.043557950928335275,*
"Model 1, conventional excl. outlier incomes",age_25_34,Age: 25–34,Age: 35–54,0.9118735300303255,0.8655396059949554,0.9606877940774592,0.0005256734542286288,""
"Model 1, conventional excl. outlier incomes",age_45_54,Age: 45–54,Age: 35–54,1.2945764269450917,1.2203823763743826,1.3732811597795376,9.996937514803737e-18,""
"Model 1, conventional excl. outlier incomes",age_55_64,Age: 55–64,Age: 35–54,1.3557194593705535,1.25888336300152,1.4600044027381165,8.354980929972291e-16,""
"Model 1, conventional excl. outlier incomes",age_65_plus,Age: 65+,Age: 35–54,1.0725344413644569,0.9611762873311555,1.1967941189092637,0.21057381444630685,*
"Model 1, conventional excl. outlier incomes",age_missing,Age: Missing,Age: 35–54,8.617285744815767,3.400054104563981,21.84012704625115,5.648184658203851e-6,""
"Model 1, conventional excl. outlier incomes",has_coapplicant,Coapplicant: Present,Coapplicant: None or Missing,0.7181956610310146,0.6857960508117166,0.7521259518967235,7.243267533008131e-45,""
"Model 1, conventional excl. outlier incomes",income_log10,log10(Income),[numerical],1.2755853186388681,1.0110474883287717,1.6093387540248927,0.040109863351696334,*
"Model 1, conventional excl. outlier incomes",loan_amount_log10,log10(Loan Amount),[numerical],0.6229748963291458,0.5422820140457513,0.7156750757062116,2.2857581829304407e-11,""
"Model 1, conventional excl. outlier incomes",dti_cat_mm_manageable,Debt-to-income: Manageable,Debt-to-income: Healthy,1.0377323156723455,0.9826529804663653,1.0958989392975729,0.1831649203557515,*
"Model 1, conventional excl. outlier incomes",dti_cat_mm_unmanageable,Debt-to-income: Unmanageable,Debt-to-income: Healthy,1.399074577890636,1.3237698272091714,1.478663159007451,1.2408582832957484e-32,""
"Model 1, conventional excl. outlier incomes",dti_cat_mm_struggling,Debt-to-income: Struggling,Debt-to-income: Healthy,41.80137819437789,38.64362547934593,45.21716576213404,0.0,""
"Model 1, conventional excl. outlier incomes",combined_loan_to_value_ratio,Loan-to-value ratio,[numerical],1.013083667728767,1.011279920443712,1.0148906322281683,2.2956469298538407e-46,""
"Model 1, conventional excl. outlier incomes",term_lt_30y,Mortgage term: <30 years,Mortgage term: =30 years,0.976035018431297,0.8912230014415213,1.0689180549237556,0.6009757797038264,*
"Model 1, conventional excl. outlier incomes",term_gt_30y,Mortgage term: >30 years,Mortgage term: =30 years,3.1177131884925733,2.030157215603892,4.787873299166719,2.044903325980374e-7,""
"Model 1, conventional excl. outlier incomes",credit_model_simple_equifax,Credit model: Equifax,Credit model: TransUnion,0.9870055485143273,0.9364732624191004,1.0402645669579114,0.6256995674145653,*
"Model 1, conventional excl. outlier incomes",credit_model_simple_experian,Credit model: Experian,Credit model: TransUnion,1.02677823336262,0.9714536930637383,1.0852535206102623,0.34972781349910087,*
"Model 1, conventional excl. outlier incomes",credit_model_simple_multiple,Credit model: Multiple,Credit model: TransUnion,0.7053153601109367,0.6286220439424273,0.7913654349257616,2.781351407663146e-9,""
"Model 1, conventional excl. outlier incomes",credit_model_simple_other,Credit model: Other,Credit model: TransUnion,1.499772540333574,1.2521362344714329,1.7963841400118343,0.000010724551218047932,""
"Model 1, conventional excl. outlier incomes",credit_model_simple_missing,Credit model: Missing,Credit model: TransUnion,1.6077341165898018,1.4822985711091423,1.7437843090631093,2.1787596693653953e-30,""
"Model 1, conventional excl. outlier incomes",num_decisions_1000,"Lender decisions / 1,000",[numerical],1.0186944921505503,1.0157622033509721,1.0216352458423796,2.294000168975405e-36,""
"Model 1, conventional excl. outlier incomes",aus_coarse_desktop_no,Underwriting system: Not Desktop,Underwriting system: Desktop,0.9199508458447573,0.8768777761427031,0.965139705664927,0.0006490714238154002,""
"Model 1, conventional excl. outlier incomes",aus_coarse_missing,Underwriting system: Missing,Underwriting system: Desktop,3.723158212671181,3.473265897554145,3.9910296203761257,5.004859333979672e-301,""
"Model 1, conventional excl. outlier incomes",lender_type_cu,Lender type: Credit union,Lender type: Bank,1.2376294050094196,1.1042572553809251,1.387110237836368,0.0002476868271282032,""
"Model 1, conventional excl. outlier incomes",lender_type_ind,Lender type: Ind. mortgage co.,Lender type: Bank,0.724723453716812,0.693519890021768,0.7573309604007733,1.257622812645668e-46,""
"Model 1, conventional excl. outlier incomes",tract_whiteness_q1,Tract whiteness: 0%–25%,Tract whiteness: 75–100%,1.7950050727736435,1.6506483227413595,1.9519864812463603,1.41196872145243e-42,""
"Model 1, conventional excl. outlier incomes",tract_whiteness_q2,Tract whiteness: 25%–50%,Tract whiteness: 75–100%,1.3837783520947762,1.2961690015737792,1.4773093056547224,2.1652891734131676e-22,""
"Model 1, conventional excl. outlier incomes",tract_whiteness_q3,Tract whiteness: 50%–75%,Tract whiteness: 75–100%,1.154389151348216,1.0963443347279158,1.2155070907363925,4.912751521965834e-8,""
"Model 1, conventional excl. outlier incomes",tract_income_ratio_low,Tract income: <50% of metro,Tract income: 80%–120% of metro,1.4632107973116784,1.2898330904850934,1.6598937127316788,3.31470661911673e-9,""
"Model 1, conventional excl. outlier incomes",tract_income_ratio_moderate,Tract income: 50%–80% of metro,Tract income: 80%–120% of metro,1.0746032785009214,0.9989630188852943,1.155970926184531,0.053346714398248445,*
"Model 1, conventional excl. outlier incomes",tract_income_ratio_upper,Tract income: 120%+ of metro,Tract income: 80%–120% of metro,1.0336139230897001,0.9853756396516473,1.0842136734601733,0.17516054222534005,*
"Model 1, conventional excl. outlier incomes",pop_total_county_log10,log10(County Population),[numerical],1.0279132996965983,0.9311334697068604,1.1347521983349924,0.5852811235405355,*
"Model 2, conventional excl. outlier incomes",Intercept,Intercept,n/a,0.08702162723228964,0.036205817383894306,0.20915875274574577,4.842437793550465e-8,""
"Model 2, conventional excl. outlier incomes",race_ethn_hl,Race/Ethnicity: Hispanic/Latino,White,1.3513493435410115,1.2589003590890302,1.4505874393507714,8.233204881891059e-17,""
"Model 2, conventional excl. outlier incomes",race_ethn_black,Race/Ethnicity: Black,White,1.7693184123767214,1.6269042841420482,1.9241990293400397,1.611508583411651e-40,""
"Model 2, conventional excl. outlier incomes",race_ethn_asian,Race/Ethnicity: Asian,White,1.4864884016210063,1.393771267861907,1.585373309885667,1.6363104666575205e-33,""
"Model 2, conventional excl. outlier incomes",race_ethn_pacific_islander,Race/Ethnicity: Pacific Islander,White,2.1064526539564055,1.2049536138722148,3.6824179223803233,0.008944372735208761,*
"Model 2, conventional excl. outlier incomes",race_ethn_native,Race/Ethnicity: Native,White,0.9133432726657127,0.5243486059481495,1.5909185687931522,0.7488695018372402,*
"Model 2, conventional excl. outlier incomes",race_missing,Race Missing,Race Listed,1.3658271975018001,1.227211539729025,1.5200997326406578,1.1310501607308435e-8,""
"Model 2, conventional excl. outlier incomes",ethn_missing,Ethnicity Missing,Ethnicity Listed,1.377885794221787,1.215400534868364,1.562093488895685,5.527202876508874e-7,""
"Model 2, conventional excl. outlier incomes",race_missing:ethn_missing,Race *and* Ethnicity Missing,Race or Ethnicity Listed,0.8488676423671692,0.7119714187588941,1.0120859563633917,0.0678386071407654,*
"Model 2, conventional excl. outlier incomes",ethn_observed,"Ethnicity ""Observed""","Ethnicity not ""Observed""",0.9697492717155799,0.7923076944210751,1.1869298463396105,0.7657655304708615,*
"Model 2, conventional excl. outlier incomes",sex_is_female,Sex: Female,Sex: Male,0.9133530692636267,0.8711103643254959,0.9576442472696582,0.00017594252886540145,""
"Model 2, conventional excl. outlier incomes",sex_missing_or_both,Sex: Missing/Both,Sex: Male,1.3267162968892994,1.2001710602449256,1.466604378939488,3.247688773930353e-8,""
"Model 2, conventional excl. outlier incomes",age_lt_25,Age: <25,Age: 35–54,1.180911037178535,1.0151552925633451,1.373731573825257,0.031170710976949914,*
"Model 2, conventional excl. outlier incomes",age_25_34,Age: 25–34,Age: 35–54,0.9200324510727923,0.8719628427221363,0.9707520430394608,0.0023333526222548764,*
"Model 2, conventional excl. outlier incomes",age_45_54,Age: 45–54,Age: 35–54,1.2909887271036207,1.214532896055679,1.3722575147377656,2.406864945651501e-16,""
"Model 2, conventional excl. outlier incomes",age_55_64,Age: 55–64,Age: 35–54,1.3656006222198882,1.26423714648777,1.475091176199185,2.404984401806453e-15,""
"Model 2, conventional excl. outlier incomes",age_65_plus,Age: 65+,Age: 35–54,1.0711203141134888,0.9550806662447342,1.2012584568564493,0.24024370278643614,*
"Model 2, conventional excl. outlier incomes",has_coapplicant,Coapplicant: Present,Coapplicant: None or Missing,0.7222369349720837,0.6887285330641723,0.757375606201678,4.306739873881841e-41,""
"Model 2, conventional excl. outlier incomes",income_log10,log10(Income),[numerical],1.3516264494428083,1.0628070083143988,1.718933018451589,0.014025965166284654,*
"Model 2, conventional excl. outlier incomes",loan_amount_log10,log10(Loan Amount),[numerical],0.5924621952721231,0.5123842429261911,0.6850551274216807,1.6018391575978049e-12,""
"Model 2, conventional excl. outlier incomes",dti_cat_manageable,Debt-to-income: Manageable,Debt-to-income: Healthy,1.0472871630123612,0.9899336511673095,1.107963549392572,0.1078618565480547,*
"Model 2, conventional excl. outlier incomes",dti_cat_unmanageable,Debt-to-income: Unmanageable,Debt-to-income: Healthy,1.4090455823039312,1.3310129606790229,1.4916529828510143,4.049806222459075e-32,""
"Model 2, conventional excl. outlier incomes",dti_cat_struggling,Debt-to-income: Struggling,Debt-to-income: Healthy,29.911461309082505,27.343789214643564,32.720246291453954,0.0,""
"Model 2, conventional excl. outlier incomes",dti_cat_most_struggling,Debt-to-income: Most Struggling,Debt-to-income: Healthy,81.32527208559331,70.91285039652699,93.2665919197023,0.0,""
"Model 2, conventional excl. outlier incomes",combined_loan_to_value_ratio,Loan-to-value ratio,[numerical],1.0126534337082802,1.010744597740715,1.0145658745971669,5.4366112622866706e-39,""
"Model 2, conventional excl. outlier incomes",credit_model_simple_equifax,Credit model: Equifax,Credit model: TransUnion,0.9857668293013632,0.9336030689831385,1.0408451664680776,0.6053047042685652,*
"Model 2, conventional excl. outlier incomes",credit_model_simple_experian,Credit model: Experian,Credit model: TransUnion,1.0301050107089325,0.9728142035711215,1.0907697782293664,0.30966669353806386,*
"Model 2, conventional excl. outlier incomes",credit_model_simple_multiple,Credit model: Multiple,Credit model: TransUnion,0.7160952975890182,0.6365589620911861,0.805569484945289,2.710770552530127e-8,""
"Model 2, conventional excl. outlier incomes",credit_model_simple_other,Credit model: Other,Credit model: TransUnion,1.4794766362947178,1.2275519668147357,1.7831026111436947,0.00003911319365055908,""
"Model 2, conventional excl. outlier incomes",credit_model_simple_missing,Credit model: Missing,Credit model: TransUnion,1.5753566482964847,1.4493646097800075,1.712301068058111,1.1804647494354503e-26,""
"Model 2, conventional excl. outlier incomes",num_decisions_1000,"Lender decisions / 1,000",[numerical],1.0199598662465648,1.0169048213053171,1.0230240893325095,3.8104562480151043e-38,""
"Model 2, conventional excl. outlier incomes",aus_detailed_total,Underwriting system: TOTAL,Underwriting system: Desktop,4.265860869994192,2.326414029513852,7.822154066853838,2.741135183181766e-6,""
"Model 2, conventional excl. outlier incomes",aus_detailed_other,Underwriting system: Other,Underwriting system: Desktop,0.9205030451539581,0.8759408262232133,0.9673323023327014,0.0010685714162564138,""
"Model 2, conventional excl. outlier incomes",aus_detailed_missing,Underwriting system: Missing,Underwriting system: Desktop,3.672433202328211,3.4168480675198136,3.947136471699273,1.206398935632495e-273,""
"Model 2, conventional excl. outlier incomes",lender_type_cu,Lender type: Credit union,Lender type: Bank,1.2466697580938855,1.1075318778354153,1.4032873607064034,0.0002607168495770257,""
"Model 2, conventional excl. outlier incomes",lender_type_ind,Lender type: Ind. mortgage co.,Lender type: Bank,0.7189919275194061,0.6870508488176144,0.7524179509096293,6.034196724938116e-46,""
"Model 2, conventional excl. outlier incomes",tract_whiteness_q1,Tract whiteness: 0%–25%,Tract whiteness: 75–100%,1.766291831584061,1.6190976115960722,1.926867665035437,1.369016274891235e-37,""
"Model 2, conventional excl. outlier incomes",tract_whiteness_q2,Tract whiteness: 25%–50%,Tract whiteness: 75–100%,1.3942311765869242,1.3031684243683899,1.4916572082454385,5.226288226776017e-22,""
"Model 2, conventional excl. outlier incomes",tract_whiteness_q3,Tract whiteness: 50%–75%,Tract whiteness: 75–100%,1.15680859239831,1.0968760274255727,1.2200158322243593,8.022400948131907e-8,""
"Model 2, conventional excl. outlier incomes",tract_income_ratio_low,Tract income: <50% of metro,Tract income: 80%–120% of metro,1.452167542243378,1.2755964453095296,1.6531800307999955,1.7012685198183684e-8,""
